,Genre,Language,Nudity,Rating,Sex,Title,Violence
86,Biography,None,Heavy,R,Heavy,Total Eclipse,Heavy
87,Comedy Horror,Heavy,None,R,Medium,Vampire In Brooklyn,Heavy
88,Drama,Heavy,Medium,R,Medium,Blue In The Face,None
89,"Family Fantasy
DISTRIBUTOR Savoy Pictures",Light,None,PG,None,Three Wishes,None
90,Action,Light,None,PG,Light,Gold Diggers: The Secret Of Bear Mountain,Light
91,Children's Drama,Light,None,PG,None,It Takes Two,None
92,,Light,None,G,None,Toy Story,Light
93,Drama,Medium,Heavy,R,Heavy,The Scarlet Letter,Heavy
94,Drama,Heavy,Medium,R,Medium,Dead Presidents,Heavy
95,Thriller,Heavy,Heavy,R,Medium,Strange Days,Heavy
96,Detective,Heavy,Heavy,R,Heavy,Jade,Heavy
97,Horror,Medium,Light,R,None,The Addiction,Heavy
98,Comedy,Heavy,None,R,Medium,Get Shorty,Medium
99,Comedy,Heavy,Heavy,R,Heavy,Kicking And Screaming (1995),None
