,Genre,Language,Nudity,Rating,Sex,Title,Violence
50,Comedy,Heavy,Light,PG-13,Light,Beauty Shop,Light
51,Drama,Medium,None,PG-13,None,Madison,Light
52,Comedy,Light,None,PG-13 for sex-related humor,Light,Miss Congeniality 2: Armed And Fabulous,Light
53,Drama,Medium,None,PG,None,The Game Of Their Lives,None
54,Documentary,None,None,G,None,The Wild Parrots Of Telegraph Hill,Light
55,Action,Medium,Light,PG-13,None,Sahara,Medium
56,Thriller,Light,Light,PG-13,None,The Interpreter,Medium
57,Comedy,Light,None,PG,None,Down And Derby,Light
58,Thriller,Heavy,Medium,R,Heavy,Oldboy,Heavy
59,Horror,Light,Light,PG-13,None,The Ring Two,Medium
60,Thriller,Heavy,Medium,R,Heavy,Sin City,Heavy
61,Horror,Heavy,Medium,"PG-13 for horror violence/terror, some sexual references, nudity, language and a brief drug reference",Light,Cursed,Medium
62,Comedy,Medium,None,PG-13,None,Man Of The House (2005),Medium
63,Comedy,Heavy,Light,R,Medium,Mail Order Wife,Light
64,Comedy,Heavy,Light,"PG-13 for violence, sensuality, and language including sexual references",Light,Be Cool,Medium
65,Thriller,Light,Medium,"R for violence, language and brief sexuality/nudity",Medium,The Jacket,Medium
66,Tragic Comedy,Heavy,None,PG-13,Light,Melinda And Melinda,Light
67,Comedic Drama,Heavy,None,R,Medium,The Upside Of Anger,Light
68,Drama,Heavy,Light,R,None,Winter Solstice,Light
69,Drama,Medium,None,PG-13 for language,Light,Dear Frankie,None
70,Comedy,Medium,Medium,PG-13,Medium,Saint Ralph,None
71,Comedy,Heavy,None,PG-13,Light,Diary Of A Mad Black Woman,Light
72,Drama,Light,Medium,R,Light,Downfall,Heavy
73,Comedy,Medium,None,PG-13,Light,Guess Who,Light
74,Animation,Light,None,PG-13,None,Steamboy,Medium
75,Comedy,Light,Light,"PG for action violence, language and rude humor",None,The Pacifier,Light
76,Documentary,Light,None,PG,None,Dust To Glory,Light
77,Drama,Light,None,G,None,Ice Princess,None
78,Animated,Light,None,PG,None,Robots,Medium
79,Science Fiction,Medium,Light,R,None,Constantine,Heavy
80,Comedy,Light,None,"PG for action, crude and suggestive humor, and language",Light,Son Of The Mask,Medium
81,Horror,Light,Light,PG-13,Light,Boogeyman,Medium
82,Drama,Light,Light,Not Rated,None,Turtles Can Fly,Medium
83,Drama,Heavy,Medium,R,Medium,Up And Down,Medium
84,Martial Arts Action Thriller,Medium,Light,R,Light,Ong-Bak: The Thai Warrior,Heavy
85,Comedy,Medium,Medium,PG-13,Medium,The Wedding Date,Light
86,Documentary,Heavy,None,R for language,Light,Gunner Palace,Light
87,Drama,Medium,Medium,R,Medium,In My Country,Medium
88,Comedy,Heavy,Light,PG-13,Medium,Hitch,Light
89,Dramatic Comedy,Light,Light,PG,Light,Millions,Light
90,Family,Light,None,PG,None,Because Of Winn-Dixie,Light
91,Comedy,None,None,G,None,Pooh’S Heffalump Movie,Light
92,Science Documentary,None,None,G,None,Aliens Of The Deep,None
93,Science Fiction,Heavy,Light,R,Light,Alone In The Dark,Heavy
94,Horror,Light,None,PG-13,Light,Hide And Seek,Heavy
95,Police Thriller,Heavy,None,"R for strong violence and language throughout, and for some drug content",Light,Assault On Precinct 13,Heavy
96,Thriller,Heavy,Light,R,Light,Hostage,Heavy
97,Drama,Heavy,Light,"PG-13 for violence, sexual content, language, teenage partying, and some drug material",Light,Coach Carter,Light
98,Drama,Heavy,Light,R,Light,Rory O’Shea Was Here,None
99,Comedy,Light,None,PG,Light,Are We There Yet?,Medium
