SK_ID_CURR,TARGET
106053,0.13126752
106054,0.0071011507
106065,0.086626016
106081,0.03431459
106083,0.06005978
106087,0.029593201
106090,0.11392795
106101,0.01127516
106102,0.01806198
106109,0.024943843
106116,0.041756745
106150,0.0065110303
106155,0.095881194
106166,0.012899054
106176,0.09465831
106189,0.024747761
106199,0.08806698
106205,0.076056674
106206,0.056552928
106211,0.035914015
106214,0.026059572
106216,0.037562866
106217,0.03511014
106225,0.029044112
106249,0.065270245
106256,0.09563043
106258,0.03702422
106261,0.040356617
106262,0.11009844
106264,0.014169196
106271,0.037373066
106276,0.0330956
106277,0.059512664
106286,0.059804104
106293,0.030416941
106295,0.050527837
106296,0.039837144
106297,0.12906244
106298,0.022961624
106311,0.021311427
106314,0.019276703
106320,0.032961294
106334,0.033006687
106346,0.12804152
106347,0.023266092
106349,0.043881323
106354,0.03304367
106360,0.014585684
106373,0.11354009
106377,0.061391182
106386,0.09196447
106387,0.021306807
106391,0.016942037
106401,0.16114281
106411,0.05735164
106413,0.19152993
106426,0.049667694
106427,0.09487482
106428,0.057162892
106434,0.036310673
106438,0.03542559
106440,0.03828397
106441,0.030759139
106452,0.06803746
106453,0.065299764
106454,0.017785812
106457,0.1589907
106484,0.061061185
106488,0.059326503
106491,0.18848765
106514,0.07817879
106527,0.062669486
106528,0.05601511
106529,0.007437284
106534,0.09952674
106550,0.14142822
106577,0.04077393
106585,0.045635737
106590,0.011463684
106607,0.038557194
106610,0.041781325
106611,0.04943218
106612,0.03884262
106624,0.037353747
106631,0.013215339
106647,0.23781092
106660,0.09200121
106674,0.02120962
106687,0.04571576
106712,0.03218711
106713,0.05545364
106717,0.07563635
106720,0.040220186
106721,0.060609486
106724,0.041100353
106735,0.062221088
106739,0.028264783
106740,0.06861509
106754,0.04567057
106760,0.16415593
106761,0.062282782
106784,0.11449661
106787,0.06765131
106797,0.010193797
106798,0.09012247
106802,0.21676272
106803,0.030402798
106804,0.1442841
106805,0.012853162
106810,0.061005533
106812,0.13212624
106813,0.05126532
106817,0.045090146
106822,0.030897954
106823,0.014467202
106827,0.019198166
106841,0.08532615
106851,0.1685787
106852,0.032791737
106853,0.115024425
106854,0.19448149
106861,0.04348638
106873,0.04813041
106877,0.026066931
106878,0.013055871
106881,0.042013794
106900,0.010071186
106906,0.021388736
106907,0.11341138
106914,0.2065662
106916,0.03160026
106924,0.014465347
106931,0.050453622
106936,0.083376944
106937,0.07275727
106938,0.029318675
106939,0.055369843
106943,0.06047528
106944,0.19613306
106967,0.046130773
106980,0.05864969
106986,0.10462576
106987,0.019911338
106990,0.01042725
107013,0.009919887
107023,0.03265629
107033,0.052056715
107037,0.04551457
107048,0.025390213
107071,0.0148645155
107081,0.010077725
107113,0.061137572
107130,0.053787615
107131,0.030716715
107145,0.07083172
107156,0.11615093
107219,0.040940892
107222,0.056773033
107223,0.24414971
107232,0.16065726
107245,0.07471708
107246,0.0440278
107247,0.08776794
107256,0.007805948
107259,0.0060881167
107260,0.014481268
107279,0.07135321
107280,0.057203565
107281,0.03885778
107285,0.026911128
107329,0.01910372
107337,0.09161491
107349,0.038519807
107350,0.01342818
107351,0.02227421
107359,0.09887723
107391,0.14836277
107394,0.04004701
107395,0.011680221
107406,0.02656062
107416,0.05124712
107417,0.04175596
107418,0.06605248
107419,0.063129105
107444,0.013555383
107445,0.030202992
107446,0.07611955
107460,0.13157618
107470,0.039534386
107475,0.109752126
107520,0.015552612
107526,0.063188665
107527,0.011538289
107530,0.007603016
107532,0.058268134
107534,0.04349689
107535,0.05082493
107554,0.23153974
107556,0.02234522
107559,0.067866586
107561,0.008056758
107564,0.07244446
107566,0.024395745
107571,0.033849876
107590,0.10968118
107602,0.07847965
107625,0.04493143
107626,0.4253268
107635,0.017916698
107636,0.030689478
107645,0.039462525
107652,0.16085309
107655,0.036107186
107668,0.04197468
107670,0.0387926
107677,0.008044394
107680,0.1324379
107683,0.16251521
107684,0.026905224
107691,0.03142347
107692,0.03128296
107703,0.027652565
107709,0.008875272
107710,0.11454798
107721,0.13012503
107725,0.09027876
107727,0.04054891
107739,0.017478308
107740,0.03465378
107741,0.06066082
107747,0.014533659
107765,0.2683046
107768,0.014749692
107775,0.08115547
107782,0.21005209
107790,0.04367213
107801,0.04068513
107807,0.019220514
107811,0.037234038
107817,0.05186836
107826,0.022631627
107838,0.11150516
107839,0.05875079
107843,0.048339527
107847,0.07213167
107849,0.11141589
107850,0.08592839
107867,0.052631885
107871,0.065610595
107908,0.022787228
107913,0.055626564
107927,0.020403683
107931,0.044571955
107955,0.019675696
107962,0.078540295
107977,0.038432617
107978,0.042566817
107993,0.039636027
108010,0.04279191
108016,0.037692785
108018,0.25377756
108027,0.111850455
108045,0.1203869
108069,0.10164153
108082,0.0256204
108089,0.050492037
108092,0.019873733
108106,0.029042365
108112,0.06491626
108120,0.07544843
108122,0.19093104
108135,0.024682384
108170,0.02405506
108171,0.07862619
108177,0.009670737
108180,0.05857939
108183,0.018064387
108184,0.031265877
108185,0.04627019
108192,0.071146235
108195,0.13792361
108196,0.058070302
108218,0.02077926
108219,0.089557976
108243,0.05768665
108249,0.016626919
108251,0.024943756
108274,0.04109985
108280,0.29239404
108289,0.048406724
108292,0.024040973
108295,0.017352672
108327,0.028192278
108332,0.02900809
108346,0.029825777
108349,0.10443396
108353,0.06999389
108362,0.10322046
108363,0.028903106
108377,0.3013012
108378,0.093847506
108381,0.021472244
108383,0.11204301
108390,0.05795858
108407,0.04167791
108408,0.0369048
108411,0.022334123
108412,0.03704899
108419,0.032951955
108436,0.20325203
108437,0.13616955
108438,0.05855511
108441,0.025496805
108448,0.019275816
108449,0.043702547
108466,0.023706393
108467,0.10216755
108473,0.048065454
108474,0.0638993
108476,0.036950648
108479,0.021317124
108486,0.016054595
108493,0.02314788
108501,0.031099223
108506,0.113209166
108510,0.08069165
108511,0.028964974
108514,0.04016104
108517,0.011066152
108519,0.0641719
108522,0.005876231
108548,0.084334485
108554,0.031646825
108555,0.1007884
108559,0.03208953
108562,0.02315339
108571,0.054203387
108572,0.031648092
108579,0.028847473
108583,0.01150804
108584,0.017870167
108592,0.025263565
108602,0.016731473
108609,0.035013996
108613,0.09374639
108616,0.051624928
108618,0.07589293
108620,0.02087424
108643,0.014314238
108649,0.023333326
108654,0.15502867
108655,0.011746062
108656,0.032240473
108667,0.060380913
108668,0.0652713
108682,0.06506933
108690,0.041810047
108691,0.051831543
108692,0.092594184
108695,0.032909982
108699,0.022022285
108710,0.11417837
108718,0.20363255
108739,0.14530322
108740,0.0105227195
108741,0.008378495
108742,0.09191968
108763,0.00587226
108767,0.10087032
108769,0.14174701
108779,0.16219349
108788,0.016936034
108801,0.023598844
108802,0.019818593
108810,0.047801547
108811,0.02581789
108813,0.016708588
108814,0.07379154
108825,0.03190259
108826,0.085028864
108830,0.07751324
108834,0.03693808
108852,0.029726166
108887,0.06307833
108901,0.07754992
108908,0.011097119
108910,0.05204454
108920,0.040055417
108922,0.022826603
108929,0.09848649
108930,0.027965052
108937,0.061592307
108938,0.042618997
108943,0.103953764
108948,0.022351712
108953,0.029594578
108956,0.04187817
108965,0.011420502
108985,0.12904419
108986,0.060722146
108987,0.035074964
108990,0.011736213
108991,0.048096616
108993,0.18485259
109000,0.09847167
109001,0.0734375
109012,0.16513748
109014,0.048661713
109015,0.07600355
109021,0.026179357
109037,0.04348598
109042,0.1258771
109044,0.046876106
109046,0.42031595
109064,0.007938572
109084,0.07118362
109086,0.0351921
109092,0.0052831527
109093,0.082514346
109100,0.040768027
109101,0.0065266597
109110,0.019107953
109114,0.07856248
109126,0.17074904
109152,0.0132814525
109162,0.06813705
109167,0.036489274
109168,0.04367613
109169,0.012003301
109179,0.0371889
109184,0.038816344
109191,0.068756185
109192,0.06844512
109193,0.009119706
109196,0.06313882
109206,0.07271291
109210,0.012081739
109244,0.12495549
109249,0.046095874
109273,0.0317529
109276,0.15780109
109281,0.035894215
109287,0.030259304
109297,0.07846506
109298,0.02742858
109306,0.029389033
109309,0.087630555
109321,0.14153272
109328,0.13211633
109336,0.028123876
109342,0.051314544
109346,0.014346204
109347,0.062395375
109348,0.1675681
109362,0.08256458
109363,0.013376584
109367,0.025026731
109370,0.0073510758
109393,0.06196395
109405,0.028985957
109413,0.08306286
109414,0.39535785
109421,0.053701483
109427,0.08757211
109428,0.048489578
109429,0.10940864
109437,0.026199792
109443,0.028432524
109461,0.032830823
109468,0.057687506
109469,0.013485018
109471,0.07708985
109479,0.04566521
109484,0.010465278
109501,0.05557541
109505,0.03438355
109535,0.044803906
109539,0.013235433
109544,0.05497948
109545,0.013360088
109551,0.114057004
109553,0.019312846
109555,0.027764635
109561,0.031636335
109580,0.012135887
109583,0.23033728
109593,0.0827075
109604,0.06726912
109620,0.039627187
109635,0.015330975
109637,0.32764968
109638,0.06109798
109642,0.05018308
109649,0.019156076
109652,0.0189993
109656,0.01525963
109663,0.024368342
109696,0.18692178
109700,0.19059038
109709,0.05914948
109735,0.017654061
109740,0.022669744
109741,0.053801816
109749,0.0492291
109764,0.014304896
109771,0.040671106
109772,0.012115056
109773,0.14157303
109798,0.040232934
109802,0.09479282
109804,0.0394682
109813,0.03326701
109818,0.058406353
109848,0.0467001
109850,0.025823474
109851,0.04998391
109855,0.013894531
109871,0.16232558
109877,0.07722729
109883,0.01736318
109886,0.011292876
109905,0.06258559
109936,0.1738194
109950,0.08680832
109958,0.052753456
109959,0.06487011
109969,0.034364417
109971,0.008452478
109984,0.020625284
109985,0.17583005
109988,0.043490663
109992,0.07491624
110005,0.091760024
110009,0.028198391
110011,0.28771475
110014,0.054749414
110026,0.023152916
110042,0.019520748
110058,0.009927112
110069,0.08307361
110080,0.0201055
110087,0.05433074
110091,0.022576807
110094,0.055964783
110098,0.11103093
110105,0.06404179
110117,0.051919837
110136,0.085925765
110138,0.18043584
110149,0.05073652
110164,0.13163203
110202,0.11944848
110212,0.018227413
110226,0.0069015985
110236,0.025858818
110249,0.021102218
110257,0.03747929
110258,0.020754268
110277,0.023108711
110282,0.04392721
110284,0.035310894
110286,0.029926915
110289,0.014983315
110304,0.010200727
110319,0.08003015
110324,0.043144222
110326,0.0254319
110335,0.09601903
110337,0.07664726
110338,0.061325427
110343,0.021758
110345,0.021707796
110347,0.14072624
110355,0.006208982
110359,0.028659483
110360,0.05148841
110364,0.057779647
110371,0.089166425
110372,0.025244355
110376,0.04860067
110379,0.1206177
110380,0.047754016
110393,0.047848623
110401,0.17883882
110406,0.03870487
110411,0.030684061
110416,0.031225469
110420,0.01676751
110443,0.022299541
110465,0.02310944
110468,0.03619266
110469,0.06010583
110471,0.1706599
110487,0.28183338
110491,0.10648447
110504,0.06241792
110547,0.015945215
110550,0.017553875
110559,0.13970147
110578,0.056809507
110582,0.06569955
110590,0.026030917
110598,0.04027853
110601,0.27103806
110602,0.028313871
110604,0.04432968
110625,0.18188316
110626,0.09396961
110636,0.11723169
110637,0.060080938
110638,0.083137065
110646,0.009973631
110648,0.03974059
110652,0.030684615
110681,0.023833992
110682,0.03921403
110687,0.120862864
110691,0.011493512
110694,0.046133406
110695,0.032303117
110696,0.0858825
110708,0.014390124
110710,0.024565928
110717,0.07091835
110730,0.06850502
110740,0.044505212
110742,0.057787057
110747,0.036174934
110761,0.041741017
110766,0.011518796
110769,0.026130458
110774,0.060700744
110803,0.023030471
110805,0.02707579
110809,0.16892943
110827,0.06423251
110832,0.029872533
110839,0.08729024
110859,0.09388697
110861,0.018990744
110863,0.09479523
110865,0.065340914
110881,0.05523067
110889,0.03602839
110891,0.026254233
110894,0.01914872
110895,0.0492266
110907,0.14857459
110914,0.0604918
110933,0.008374611
110934,0.0073584486
110937,0.03452121
110953,0.013115999
110954,0.07276561
110958,0.112000704
110970,0.047356408
110974,0.076991975
110977,0.112134226
110989,0.020880973
110993,0.3026303
110994,0.07454617
111018,0.010589891
111019,0.022904066
111030,0.06462682
111032,0.027199766
111041,0.05499696
111045,0.028714258
111048,0.007356373
111052,0.03789188
111070,0.2161261
111084,0.0664772
111091,0.055156033
