Australia;"agdpro_pall_992_i_AU
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2010;46434.4902
Australia;"agdpro_pall_992_i_AU
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2011;46774.2675
Australia;"agdpro_pall_992_i_AU
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2012;47574.7484
Australia;"agdpro_pall_992_i_AU
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2013;47885.2352
Australia;"agdpro_pall_992_i_AU
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2014;48314.4379
Australia;"agdpro_pall_992_i_AU
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2015;48713.2122
Australia;"agdpro_pall_992_i_AU
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2016;49357.4567
Australia;"agdpro_pall_992_i_AU
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2017;49833.866
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1965;83790.9846
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1966;86938.887
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1967;87508.8734
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1968;89041.8659
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1969;91019.4202
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1970;94616.7374
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1971;98184.4297
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1972;102464.0911
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1973;105503.8853
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1974;109546.9061
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1975;112585.7133
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1976;113041.9227
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1977;113619.4132
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1978;113488.2217
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1979;112620.5259
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1980;114463.0305
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1981;119392.0099
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1982;118883.3451
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1983;115853.4694
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1984;116147.7123
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1985;120679.6669
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1986;121871.5649
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1987;121772.3637
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1988;127587.8481
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1989;135398.1543
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1990;139004.0034
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1991;137345.5126
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1992;136151.135
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1993;136736.3988
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1994;139258.4091
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1995;140464.5976
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1996;139961.724
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1997;145953.9384
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1998;154980.5391
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1999;165745.6799
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2000;175645.9389
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2001;181105.3612
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2002;190564.5578
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2003;200163.0536
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2004;214887.8868
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2005;232040.8719
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2006;244452.5784
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2007;257212.8347
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2008;259597.6584
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2009;246425.3447
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2010;252982.8309
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2011;249626.2245
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2012;243511.8888
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2013;252436.9719
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2014;269215.3712
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2015;292893.5912
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2016;306582.4326
Australia;"anweal_pall_992_i_AU
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2017;
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1965;4.3382577896
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1966;4.4937028885
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1967;4.2926497459
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1968;4.2949848175
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1969;4.1520328522
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1970;4.1939125061
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1971;4.3180999756
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1972;4.4238872528
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1973;4.5139303207
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1974;4.5519485474
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1975;4.643324852
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1976;4.6459422112
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1977;4.5731081963
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1978;4.6403083801
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1979;4.4941425323
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1980;4.5335187912
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1981;4.6748685837
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1982;4.6181015968
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1983;4.7302393913
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1984;4.639934063
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1985;4.6882514954
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1986;4.6737475395
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1987;4.6822295189
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1988;4.7237577438
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1989;4.9458656311
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1990;5.04519701
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1991;5.1372876167
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1992;5.1372647285
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1993;4.9916086197
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1994;4.9556474686
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1995;4.8994045258
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1996;4.7381520271
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1997;4.7896766663
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1998;4.9277858734
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;1999;5.0966048241
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2000;5.2401595116
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2001;5.3980455399
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2002;5.5289444923
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2003;5.7036557198
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2004;5.93268013
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2005;6.3802800179
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2006;6.6471309662
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2007;6.9191465378
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2008;6.8469800949
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2009;6.5108847618
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2010;6.7260637283
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2011;6.5491514206
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2012;6.2006049156
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2013;6.3805589676
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2014;6.7908935547
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2015;7.3346214294
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2016;7.6300997734
Australia;"wwealn_pall_999_i_AU
Net national wealth to Net National Income Ratio
Total population | ratio | all ages | individual
";pall;2017;
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1965;0.0634000003
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1966;0.0615999997
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1967;0.0625
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1968;0.0604999997
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1969;0.0592
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1970;0.0557999983
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1971;0.0559
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1972;0.0573999994
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1973;0.0540999994
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1974;0.0498000011
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1975;0.0489999987
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1976;0.0476000011
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1977;0.0471000001
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1978;0.0465999991
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1979;0.0461999997
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.0458000004
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0441999994
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.0449000001
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.0450000018
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.0454999991
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.0482000001
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.0520000011
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.0604000017
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.0705000013
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.0590999983
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.057
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.058600001
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0599000007
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0623000003
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0647
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.064199999
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.0645999983
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.0688999966
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.0705000013
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.0789000019
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.0820999965
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.0756999999
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.0793000013
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.0812000036
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.0842000023
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.0872000009
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.0951000005
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.0910999998
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.0807999969
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.0837000012
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.0855000019
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.0821999982
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.0851999968
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.0904000029
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.0898000002
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.0909999982
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2016;
Australia;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Australia;"shweal_p99p100_z_AU
Net personal wealth
Top 1% | share
";p99p100;1965;
Australia;"shweal_p99p100_z_AU
Net personal wealth
Top 1% | share
";p99p100;1966;
Australia;"shweal_p99p100_z_AU
Net personal wealth
Top 1% | share
";p99p100;1967;
